,Neighborhood,vacant_count,vacant_acres,park_count,park_acres,census_tracts,community_area_polygons,park_polygons
0,DOUGLAS,175,54.7341240236393,5,41.580000000000005,"['17031842000', '17031351500', '17031839500', '17031839200', '17031839600', '17031350400', '17031351400', '17031350100', '17031351100', '17031351000']","[{'type': 'MultiPolygon', 'coordinates': [[[[-87.60914087617894, 41.84469250265398], [-87.60914874757808, 41.84466159842403], [-87.6091611204126, 41.84458961193954], [-87.60916766215838, 41.84451717732316], [-87.60916860600166, 41.844456260738305], [-87.60915012199398, 41.84423871659811], [-87.60907241249289, 41.844194738881015], [-87.60900627147821, 41.84410646928696], [-87.6089650217216, 41.84404345755115], [-87.60891566390615, 41.84395529375054], [-87.60889980118988, 41.84387361649532], [-87.60886701371862, 41.84380438280048], [-87.6088514342449, 41.843697606960866], [-87.60881089281094, 41.84357184776641], [-87.60877127222787, 41.84336451715353], [-87.6087215608253, 41.84330772696518], [-87.6086722038968, 41.8432195630558], [-87.60858152789015, 41.84307466210119], [-87.60847385682872, 41.84294847915887], [-87.60839135990155, 41.842822455284654], [-87.60826740295646, 41.842652243366025], [-87.6081767282837, 41.8425073420888], [-87.60806913018423, 41.84237488419488], [-87.60801956189378, 41.84230554400334], [-87.60802097919012, 41.84218004974061], [-87.60799814396883, 41.841972824540626], [-87.60797502577404, 41.841790698735295], [-87.60797665573624, 41.84164638018418], [-87.60797814395544, 41.84151461078273], [-87.60797949042825, 41.841395391080624], [-87.60794734337547, 41.841269684549616], [-87.60789016476892, 41.841131269858444], [-87.60784934325733, 41.841030609153385], [-87.60773349881661, 41.84088554850424], [-87.60765630433343, 41.84076193793285], [-87.60757583127271, 41.84063821932318], [-87.6075276050287, 41.84056030772689], [-87.60698398203986, 41.8406673852424], [-87.60667816425287, 41.84056137258804], [-87.6067136151486, 41.8405034355691], [-87.60699497654772, 41.8406001098064], [-87.60750090432951, 41.84050284488112], [-87.60746117926243, 41.84045994995043], [-87.6074422035133, 41.8404185047603], [-87.60743327042276, 41.840393959622695], [-87.60743661712895, 41.840369491545005], [-87.60743928899147, 41.840365281721716], [-87.60745016250611, 41.84034814941911], [-87.60741319770523, 41.84026855755554], [-87.6073479140525, 41.8401049906963], [-87.60721091962495, 41.839651627989795], [-87.60709523007235, 41.83951203695919], [-87.6070048463328, 41.83945657994122], [-87.6069413139757, 41.839428186975006], [-87.60690335604389, 41.83940983506439], [-87.60682817415362, 41.83937313502478], [-87.60676104002668, 41.83933868152847], [-87.6067012650412, 41.839302628268136], [-87.60666194501849, 41.83927493662529], [-87.60662047337766, 41.83924284081271], [-87.60658411311552, 41.83921297273568], [-87.60651223400238, 41.839143911110426], [-87.60649228113142, 41.83912449626031], [-87.60646795004266, 41.83910082122609], [-87.60645125093528, 41.8390847982843], [-87.60615627839611, 41.838635021124844], [-87.60614048964922, 41.83863856938326], [-87.60470984485778, 41.83896006065134], [-87.60427773013896, 41.83958213897359], [-87.60427494700933, 41.83982732700224], [-87.60418506322291, 41.839828572849825], [-87.60419546274869, 41.83955437173228], [-87.6046670348703, 41.83887987015849], [-87.6061349887994, 41.838551275839215], [-87.60613594090006, 41.838521050813995], [-87.60612905110638, 41.838439168115144], [-87.60611500648443, 41.83829878378583], [-87.60610096228648, 41.83815839945421], [-87.60607903537436, 41.838023811031206], [-87.60610453595177, 41.83784275712224], [-87.606098903652, 41.83764981525618], [-87.6060854548612, 41.83745682361732], [-87.60607167523855, 41.837293058456886], [-87.60601914567565, 41.83709981933828], [-87.6059748958184, 41.83686571348489], [-87.60591474903025, 41.83665488941116], [-87.60588836937116, 41.83657303828816], [-87.60584678660146, 41.83644401552207], [-87.60577014757045, 41.83630908017949], [-87.60565502444967, 41.83612129017827], [-87.60551618882357, 41.835956732012164], [-87.605308267931, 41.835680669196044], [-87.60509186989756, 41.83546300860147], [-87.60482102658287, 41.835221619239185], [-87.60464298237355, 41.83506850350857], [-87.60455786851962, 41.834991969650574], [-87.60454429254064, 41.83481066860084], [-87.60473439460594, 41.83458973976794], [-87.60503332163134, 41.83442211178847], [-87.60499603131495, 41.8342640426192], [-87.60494390499075, 41.834035731872085], [-87.60486846410286, 41.83379558184427], [-87.60474559827315, 41.83360189620019], [-87.60463015102505, 41.833443331091175], [-87.604553054253, 41.83334931168295], [-87.60443687878075, 41.833255043960676], [-87.60435156855912, 41.833196046173526], [-87.60422718000717, 41.83313680026707], [-87.60407152848585, 41.833077355735895], [-87.60391567815884, 41.83303544639763], [-87.60375168052485, 41.83302271342319], [-87.60361099735938, 41.83302181972346], [-87.60348607822625, 41.8330093349105], [-87.60335367562936, 41.832967573800744], [-87.60322922202496, 41.832914171955366], [-87.60312848114357, 41.832837538231495], [-87.60301244159074, 41.83273157881759], [-87.6029122993678, 41.83260233760942], [-87.6027965268307, 41.83247299689993], [-87.60270433428013, 41.8323321149557], [-87.60270539787906, 41.8322385911775], [-87.6027308385819, 41.832063383573455], [-87.60276449415319, 41.83185315432156], [-87.60276542470949, 41.831771321076374], [-87.60273575745133, 41.83163083681798], [-87.60272953768576, 41.83149050142202], [-87.60271020373473, 41.83136624686849], [-87.60279792684253, 41.831366205493254], [-87.60295002259089, 41.83133289168212], [-87.60583494110023, 41.831233947813665], [-87.60604987532471, 41.8312328435106], [-87.60620267769549, 41.831238201487615], [-87.60670209233, 41.83123285448887], [-87.606867209866, 41.831232869841756], [-87.60721395667723, 41.83123300421992], [-87.60749035997108, 41.83121711934547], [-87.60828613364302, 41.831209305504984], [-87.60903306355263, 41.8312019660337], [-87.60939573919717, 41.83119840059783], [-87.61063335779062, 41.83118622461551], [-87.61100082838723, 41.82977587052868], [-87.61100977742004, 41.829746837592936], [-87.61102002075548, 41.82971690718809], [-87.61108240937965, 41.82949383396628], [-87.61127644643562, 41.82879669316715], [-87.6112769297158, 41.82879495798718], [-87.61129507044366, 41.82872977935159], [-87.61129609251971, 41.828726102971636], [-87.61133106844254, 41.8286004419779], [-87.61141795484548, 41.828288268551084], [-87.6114194096817, 41.828283040811726], [-87.61148308354647, 41.82805426402368], [-87.61152417890156, 41.827906610717164], [-87.61162668483897, 41.82753625992378], [-87.61168992270575, 41.827307782942455], [-87.61184008668512, 41.826766349392365], [-87.6118869698757, 41.826594073939546], [-87.61194857940868, 41.82636768508939], [-87.61205793722819, 41.825972922946335], [-87.61212792870876, 41.825722741393655], [-87.61225564053575, 41.82526241103294], [-87.612371284661, 41.82484022992761], [-87.61257695182505, 41.82408938703784], [-87.61262427240324, 41.82389080436826], [-87.6130758654639, 41.82388477547809], [-87.61436403578777, 41.82386898740089], [-87.61514774092865, 41.82385938125493], [-87.61547482918266, 41.823855371507904], [-87.61610922732862, 41.82384759153282], [-87.61673229764081, 41.823838138571745], [-87.6169968247584, 41.82383410684318], [-87.61725854542576, 41.823830117109004], [-87.61770996887728, 41.82382323440645], [-87.61794972729895, 41.82382029480847], [-87.61821435998765, 41.82381704991014], [-87.61855131811477, 41.82381291721503], [-87.61886174704809, 41.82380910891891], [-87.6191776059241, 41.82380522981068], [-87.61998816931428, 41.82379527105946], [-87.6203953593824, 41.823790266119566], [-87.62095332331943, 41.82378340565402], [-87.621601977331, 41.82377526662078], [-87.62222982586809, 41.82376738535718], [-87.62234636529709, 41.8237659160261], [-87.62240779067577, 41.82376514143418], [-87.62314672394419, 41.82375582186965], [-87.62426776090003, 41.82374167382763], [-87.62432122057882, 41.82374128181012], [-87.62446432460376, 41.823739621387354], [-87.62482271022685, 41.82373573205627], [-87.62497215617218, 41.82373410984478], [-87.62531936394625, 41.823728676357206], [-87.62559794622197, 41.82372484976207], [-87.62574361151339, 41.823723113788866], [-87.62591974777155, 41.82372101452223], [-87.62608002880258, 41.82371873558156], [-87.62642224681794, 41.82371376337644], [-87.62661202560267, 41.823711005506475], [-87.62698708871412, 41.823708098430295], [-87.62722493958559, 41.82370489557261], [-87.62759341436937, 41.82369902364277], [-87.62773448699598, 41.823696775306935], [-87.62806959946485, 41.823690216380776], [-87.62830656309072, 41.82368758213177], [-87.62861793055147, 41.82368504138434], [-87.62876532190948, 41.82368383824463], [-87.62896819971361, 41.823681491629785], [-87.6290244306088, 41.82525934799594], [-87.62903126474522, 41.82545397858708], [-87.62903952949067, 41.82568941259352], [-87.62904559798746, 41.82588558267482], [-87.62909202844186, 41.827330175681396], [-87.629078277241, 41.82742323154351], [-87.62904767937303, 41.82751006493895], [-87.6289882542485, 41.82758239620534], [-87.62893520544169, 41.82763876746277], [-87.62892312909783, 41.827679390892364], [-87.62893235142421, 41.82785560198587], [-87.62893682713786, 41.8280296980469], [-87.62894162229728, 41.828254949754225], [-87.62894615002593, 41.82848127007687], [-87.62894944329425, 41.82864605580177], [-87.62895135775234, 41.82874004853824], [-87.62895345039777, 41.8288427894428], [-87.62895931485161, 41.82907433177236], [-87.62896232305424, 41.829190319373325], [-87.62896563327081, 41.829317951650516], [-87.62897263322995, 41.82958984164497], [-87.62898034190802, 41.82989077031297], [-87.62898715371682, 41.8301564021986], [-87.62899259212473, 41.83036985714663], [-87.62899941197773, 41.83064138923154], [-87.62900366242076, 41.830832745534224], [-87.6289956829958, 41.83097494947967], [-87.62914494787348, 41.83097286273807], [-87.62924490110424, 41.830971465313596], [-87.62938395427692, 41.83097119521164], [-87.62947678531101, 41.830971014650956], [-87.62953047752917, 41.83097091006582], [-87.62956105280259, 41.83097085070067], [-87.62956551124786, 41.83105962785828], [-87.62958360079345, 41.8317530083214], [-87.62961050449962, 41.832772324761066], [-87.62961560755922, 41.832976461301044], [-87.62962110403036, 41.83320906924982], [-87.62962751662482, 41.83348044993503], [-87.62964438186586, 41.83416010127783], [-87.62964450669803, 41.834164516741104], [-87.62965495205756, 41.83453510117711], [-87.62965689611431, 41.83461359383559], [-87.62965717450093, 41.834624827815304], [-87.62966239819558, 41.83481301289367], [-87.62966276949251, 41.834826384400785], [-87.62968729954912, 41.835811382721865], [-87.62969845481213, 41.83620399301686], [-87.62972206129456, 41.83703485087789], [-87.62973867443164, 41.837568129220855], [-87.62976040512385, 41.8382656717337], [-87.62976266727085, 41.838353031903786], [-87.62978240745022, 41.83909986471921], [-87.62978731526665, 41.839285545769336], [-87.62979312536777, 41.8395088959655], [-87.62980089974609, 41.8398042945127], [-87.62981523196885, 41.84033848453514], [-87.62982944639644, 41.84086397914195], [-87.62984200586298, 41.84132829754799], [-87.62985750747164, 41.84171396118601], [-87.62986099278226, 41.84183507881404], [-87.6298630971705, 41.841908213085944], [-87.62986619608758, 41.84201589244176], [-87.6298755442474, 41.842337156372686], [-87.62988457175123, 41.842786172707804], [-87.62990488053723, 41.843344479660935], [-87.6299142509396, 41.84376221345144], [-87.62992853162326, 41.844275668802176], [-87.6299306071144, 41.844346292142035], [-87.62994472511954, 41.84479973030914], [-87.62996222540512, 41.84541345389926], [-87.62996524445613, 41.84554483294518], [-87.62996524440503, 41.8455448376101], [-87.62978701013436, 41.84554551930566], [-87.62946563465283, 41.84555305828908], [-87.62916818464839, 41.845556605816], [-87.6287270019684, 41.84556186641418], [-87.62846068796401, 41.84556618736959], [-87.62812269392072, 41.84557078962573], [-87.6279175403243, 41.845573582786784], [-87.62765212480178, 41.84557628827242], [-87.62723696033879, 41.84557971917767], [-87.62696086827799, 41.84558510580382], [-87.626759948515, 41.84558902557868], [-87.6263770885952, 41.84559649351904], [-87.62626462170768, 41.845598321530275], [-87.62619207701408, 41.84559950033062], [-87.62618268755014, 41.845599653005316], [-87.6261438181312, 41.84560028470999], [-87.62613206505814, 41.84560047579133], [-87.62610277231113, 41.84560095184785], [-87.62579736038988, 41.84560626078572], [-87.62553890384234, 41.845610239172636], [-87.6253261003465, 41.84561360323313], [-87.62479326359232, 41.8456220249375], [-87.62446484494104, 41.84562673998775], [-87.62417259011782, 41.84563048858288], [-87.62407957621411, 41.84563171639113], [-87.62363620477177, 41.845638283661515], [-87.62339191457188, 41.84564190127839], [-87.62213772959383, 41.84566047015669], [-87.6204813312996, 41.84568496332577], [-87.62033059868752, 41.84568719127351], [-87.61886420373885, 41.84571019803325], [-87.61783987812659, 41.84572625798535], [-87.61767140560433, 41.84572320256934], [-87.61729852317009, 41.8456681813441], [-87.6172098519016, 41.84565509712538], [-87.61692091130472, 41.84564451357035], [-87.61666117918084, 41.845644375074734], [-87.61661825064743, 41.845643283921696], [-87.6165950318313, 41.84564215109581], [-87.61657183470187, 41.84563904253457], [-87.6165506643851, 41.84563194000045], [-87.61652626796287, 41.84561787435471], [-87.61650393113958, 41.84559687858458], [-87.61647763860628, 41.84557187894618], [-87.61645798626154, 41.8455503785129], [-87.61643788913666, 41.84552604871384], [-87.61625954807323, 41.84523118998587], [-87.6162377994153, 41.84520023617664], [-87.61621749508849, 41.845178045565824], [-87.61619627183542, 41.84515916976654], [-87.61616875933031, 41.84514162682185], [-87.61613940345198, 41.8451280515347], [-87.61610021213887, 41.845114442263544], [-87.61607353456458, 41.845104231954615], [-87.61603520097006, 41.845095979047386], [-87.61600840420323, 41.845093122317444], [-87.61596180512016, 41.845092172650496], [-87.6151126399903, 41.845106871334245], [-87.61499270629601, 41.845109933063014], [-87.61500079131932, 41.84516621622945], [-87.6140006899687, 41.84516647456036], [-87.61350109943994, 41.845166431553054], [-87.61240099157794, 41.845166392439836], [-87.61192963329063, 41.84522518051949], [-87.61158088907992, 41.84526623463236], [-87.61141060498178, 41.84526654890619], [-87.61112256411772, 41.84526643893846], [-87.61091654922386, 41.845266448213025], [-87.60940614540634, 41.845266503985904], [-87.60940949182275, 41.845217733268264], [-87.60937658092277, 41.84515338263664], [-87.60914087617894, 41.84469250265398]]]]}]","[{'type': 'MultiPolygon', 'coordinates': [[[[-87.6269466510743, 41.84246699123183], [-87.62701969212547, 41.8424668714078], [-87.6270271585327, 41.84246685970068], [-87.62773122770099, 41.842465703215574], [-87.62772214712744, 41.842624685472664], [-87.6277195563736, 41.8428604846085], [-87.62775616304567, 41.84286619350351], [-87.62774949239012, 41.84280582753509], [-87.62774288198402, 41.842739978827986], [-87.62775099857198, 41.84266873568322], [-87.62777426381436, 41.842553712629346], [-87.6278049237419, 41.84243325188404], [-87.62784285544068, 41.84231831890253], [-87.62790254598694, 41.842225456483455], [-87.62791024069112, 41.84219259969103], [-87.62794751073241, 41.842137987602996], [-87.62807332222657, 41.84203456223563], [-87.62825016643559, 41.84195887186717], [-87.62841931463511, 41.84191603714564], [-87.62858039384984, 41.84187840798467], [-87.6286251903483, 41.8418679435158], [-87.62884549167534, 41.84184187493584], [-87.6290654933699, 41.84184322414162], [-87.62906613353606, 41.841843368520955], [-87.62918985955024, 41.841871406702374], [-87.62929943905287, 41.841910467410045], [-87.62940883837906, 41.841965978936216], [-87.62960641885971, 41.8420055777538], [-87.62967038617643, 41.844199599009066], [-87.62966461791098, 41.84419966630886], [-87.62966536793377, 41.84423110468124], [-87.62938939093527, 41.84423462385633], [-87.62919704407462, 41.844237835791596], [-87.62905476639756, 41.84424093397313], [-87.62905424716196, 41.84420714350827], [-87.62906130774057, 41.84420704544851], [-87.62905424140035, 41.844206790537314], [-87.62904999790888, 41.8439304753596], [-87.62903284936144, 41.84281370432117], [-87.6281966526284, 41.842825026597424], [-87.62820794769247, 41.8431322039908], [-87.62806927403174, 41.84307102756852], [-87.62796702671665, 41.843032011623016], [-87.6279161735637, 41.84298782634137], [-87.62789471549341, 41.84293833757643], [-87.62788804469106, 41.84287797251603], [-87.62773392188842, 41.842887993802606], [-87.62773247590752, 41.84301960201092], [-87.62704294684255, 41.84303181682381], [-87.6269602326303, 41.84303328171087], [-87.6269466510743, 41.84246699123183]]]]}, {'type': 'MultiPolygon', 'coordinates': [[[[-87.62665913363966, 41.82736095303584], [-87.6266527083298, 41.827352491645215], [-87.62658469821781, 41.82735479225051], [-87.62658424387602, 41.8273367815851], [-87.62656994957163, 41.82676950827869], [-87.62656072277606, 41.8264121841813], [-87.62654842517014, 41.825630239418054], [-87.62661561215455, 41.825622389418726], [-87.62661364804205, 41.82553183826415], [-87.62757967202725, 41.82551983032484], [-87.62761531682716, 41.82555479109015], [-87.62763822743528, 41.82556673272197], [-87.62765764170594, 41.82639393662924], [-87.62768258382408, 41.827347650832785], [-87.62665913363966, 41.82736095303584]]]]}, {'type': 'MultiPolygon', 'coordinates': [[[[-87.610543606718, 41.83681313000944], [-87.6104621571768, 41.83663367802816], [-87.61123918682723, 41.83664400111693], [-87.61251029474425, 41.836631365604376], [-87.61333363359873, 41.83661842377341], [-87.6133354771466, 41.83661839481428], [-87.61339129173834, 41.83661751750715], [-87.61339190344529, 41.83661750783619], [-87.61339250806184, 41.836661420636275], [-87.61339909490644, 41.83692491057583], [-87.61340625859259, 41.837267988460354], [-87.61341428825557, 41.83766485845745], [-87.61341551212652, 41.83772871510659], [-87.6134149028167, 41.83772872479268], [-87.61335456597898, 41.83772964038788], [-87.61180176655006, 41.83775318745193], [-87.61182267040056, 41.83836920168277], [-87.61182253553542, 41.83836920353658], [-87.61182507099635, 41.838443917606114], [-87.61173001768803, 41.838445418269146], [-87.6113224447228, 41.83845137689939], [-87.61125685464062, 41.83846050554148], [-87.61122024326585, 41.83837792788538], [-87.61122158590808, 41.838377908415936], [-87.61081455998735, 41.837459846685555], [-87.61059803151436, 41.83692166804349], [-87.610543606718, 41.83681313000944]]]]}, {'type': 'MultiPolygon', 'coordinates': [[[[-87.61883812012621, 41.841965290667915], [-87.61883803957414, 41.841962249698256], [-87.61876893052916, 41.84196310365691], [-87.61873278825792, 41.84064980498465], [-87.61873095317169, 41.84045503696792], [-87.61872530277996, 41.84023081918872], [-87.61971158586066, 41.840218839091115], [-87.61971098628837, 41.84019358875444], [-87.61970529916412, 41.8401720810596], [-87.61970370363223, 41.83989577915881], [-87.61970002300312, 41.839757185778296], [-87.61969824382393, 41.83967577710635], [-87.61952280437438, 41.839677925466944], [-87.61950821443229, 41.83908869669272], [-87.61950716077622, 41.83904483696728], [-87.61949583100409, 41.83858499288782], [-87.61949346571018, 41.83848744724352], [-87.61945331298367, 41.83848791166138], [-87.6194529497978, 41.83846729236747], [-87.61991466551396, 41.83846190859668], [-87.6203486045952, 41.83845553033167], [-87.62053636632895, 41.83845234974946], [-87.62094388031025, 41.83844805880701], [-87.62137642917476, 41.83844271693914], [-87.62169493026506, 41.83843949216374], [-87.62179774444905, 41.838434702749545], [-87.62180534554953, 41.8384342276367], [-87.62181289593305, 41.83843507031663], [-87.62182002933238, 41.83843714568861], [-87.62182379094061, 41.838442108292526], [-87.62182593235394, 41.83844758306075], [-87.62182638318659, 41.83845329405125], [-87.62182675722612, 41.83846028575934], [-87.6218342886524, 41.838600984565424], [-87.62183538778571, 41.83876674428508], [-87.62184709774343, 41.839101067787745], [-87.62185582283911, 41.83943976377042], [-87.6218645986655, 41.83975540847705], [-87.62186527023117, 41.839779561729316], [-87.62187463017021, 41.840193454932454], [-87.62188161185775, 41.84042456486993], [-87.62188670772173, 41.840627123038985], [-87.62188979526101, 41.84076207886482], [-87.6219160810215, 41.84191123469413], [-87.62191105795323, 41.84192404611805], [-87.62190080872574, 41.84193495965319], [-87.62188742303127, 41.84195130355432], [-87.62051276252203, 41.84196355761768], [-87.62045843156704, 41.841964217097875], [-87.62038524666694, 41.84196823575734], [-87.62035721437856, 41.84197094285557], [-87.62031877423506, 41.84197572635929], [-87.62027339294099, 41.84198093313684], [-87.62023484581839, 41.84198212086643], [-87.6197718582372, 41.84198808230459], [-87.61887794360817, 41.84199786531962], [-87.61886310036186, 41.84199601641173], [-87.61885028550608, 41.8419900916486], [-87.61884143245521, 41.841980980895656], [-87.61883788431234, 41.84197003672564], [-87.61883812012621, 41.841965290667915]]]]}, {'type': 'MultiPolygon', 'coordinates': [[[[-87.62049622828768, 41.82571378645838], [-87.62056741873924, 41.825656318722004], [-87.62060975787405, 41.825655742319235], [-87.62068360839407, 41.82565417385319], [-87.62077088776593, 41.82565260041341], [-87.6208178840624, 41.825651812431865], [-87.62092014080515, 41.825650620797035], [-87.62098417969625, 41.82564905430706], [-87.62099967440612, 41.82565098080887], [-87.62100944717395, 41.825654483448055], [-87.62101102556854, 41.8256598854243], [-87.62101121946671, 41.82566541476723], [-87.6210100259496, 41.825670900392495], [-87.62101002191955, 41.825670938182164], [-87.62101019723848, 41.825689762857735], [-87.6210097709993, 41.825691402450275], [-87.62103046984453, 41.82651838570427], [-87.62057173164881, 41.826524728945714], [-87.62056976344833, 41.8265238677037], [-87.62056978248994, 41.82652475556546], [-87.62052201897477, 41.82652541623581], [-87.6205144306703, 41.82614810241667], [-87.62051206727386, 41.826025739387504], [-87.62051206895688, 41.82602569618121], [-87.62051206695904, 41.826025659254555], [-87.62050486921494, 41.82581508878352], [-87.62048757256058, 41.82578884972351], [-87.62047551466047, 41.825767701331856], [-87.62046727486016, 41.825756222969744], [-87.62046714899746, 41.82574782013562], [-87.62046921203583, 41.825739587546984], [-87.62047331189572, 41.825731779058486], [-87.62047933904022, 41.82572471991634], [-87.62048707291221, 41.825718651845605], [-87.62049622828768, 41.82571378645838]]]]}]"
